STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,BUSINESS_DEVELOPMENT_STAGE,Business development stage,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,89.32762969358382,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,285.04584313263246,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,359.77484766993257,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,6.037769039441881,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,4.016129542618867,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,5.335213441685215,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,1.8927630245789577,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,181.48142920028204,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,138.71300914963325,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,79.65801546505264,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,156.85183005104008,,A,Normal value,6,Millions,USD,US dollar,2,Two
